Market Name ,Market Key,Market Type,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
4966,4966,Zip Code,"37,098","39,954","41,125",0,"39,509","39,703","43,085","44,959","43,243","43,988","44,595",
4967,4967,Zip Code,"40,679","39,632","41,852",0,"37,356","37,185","36,288","44,149","48,108","43,355","50,705",
4969,4969,Zip Code,"39,455","40,000","40,128",0,"41,260","41,024","43,818","39,630","43,114","51,727","50,886",
4970,4970,Zip Code,"43,776","40,880","42,026",0,"39,167","39,561","44,834","48,575","49,500","45,870","51,194",
4971,4971,Zip Code,"31,250","31,032","31,962",0,"32,208","31,642","40,950","43,289","41,471","44,654","52,384",
4973,4973,Zip Code,"46,667","47,097","48,426",0,"44,665","44,260","37,629","36,712","44,146","46,306","46,458",
4974,4974,Zip Code,"36,821","38,154","37,536",0,"37,914","37,807","39,915","36,694","36,404","35,568","37,951",
4976,4976,Zip Code,"32,874","34,566","34,859",0,"33,034","32,911","35,606","38,113","38,089","41,970","40,041",
4978,4978,Zip Code,"43,500","44,833","45,417",0,"40,694","40,192","49,167","53,448","54,022","60,864","60,569",
4979,4979,Zip Code,"37,944","37,979","38,478",0,"33,333","32,990","36,466","38,853","42,212","39,045","41,573",
4981,4981,Zip Code,"41,557","43,729","42,990",0,"44,660","44,660","39,868","42,670","49,628","56,391","54,745",
4982,4982,Zip Code,"32,857","33,472","33,523",0,"32,683","33,000","36,071","45,650","39,722","43,405","46,389",
4983,4983,Zip Code,"37,824","37,448","37,935",0,"37,458","37,628","34,246","43,897","42,757","41,916","36,780",
4984,4984,Zip Code,"39,886","38,026","39,167",0,"39,800","39,722","44,600","47,365","42,885","47,000","44,643",
4985,4985,Zip Code,"45,000","38,333","35,625",0,"35,750","34,545","38,500","40,156","39,038","36,731","42,500",
4986,4986,Zip Code,"33,929","34,766","35,089",0,"33,409","33,034","36,517","36,527","40,000","44,897","43,203",
4987,4987,Zip Code,"36,149","37,153","37,308",0,"36,392","35,928","37,703","39,632","48,779","41,575","35,281",
4988,4988,Zip Code,"31,458","31,833","31,776",0,"31,546","31,522","28,590","32,302","37,885","43,182","51,667",
4989,4989,Zip Code,"47,220","47,920","48,466",0,"46,314","46,271","49,557","44,280","46,815","44,478","50,599",
5001,5001,Zip Code,"49,899","50,280","52,304",0,"51,116","51,307","47,749","54,038","56,693","60,620","64,815",
5030,5030,Zip Code,0,0,0,0,0,0,0,0,0,0,0,
5032,5032,Zip Code,"39,968","40,198","41,894",0,"42,500","42,931","48,015","52,816","56,548","62,056","59,813",
5033,5033,Zip Code,"45,042","47,198","48,276",0,"46,662","46,944","47,632","49,000","48,829","49,096","52,551",
5034,5034,Zip Code,"51,000","49,167","50,000",0,"49,167","47,500","40,833","50,000","50,000","61,111","66,667",
5035,5035,Zip Code,"49,375","49,423","51,316",0,"48,125","49,038","43,232","49,840","53,041","57,927","62,500",
5036,5036,Zip Code,"53,553","55,769","57,500",0,"55,769","56,188","61,779","63,032","63,690","66,346","58,882",
5037,5037,Zip Code,"71,750","73,250","75,872",0,"72,098","72,198","67,222","69,886","67,391","74,740","67,982",
5038,5038,Zip Code,"38,456","38,182","38,824",0,"38,947","39,660","43,041","53,103","57,813","59,167","61,680",
5039,5039,Zip Code,"37,786","39,392","39,451",0,"39,575","40,000","49,388","49,741","58,333","61,862","63,705",
5040,5040,Zip Code,"46,346","47,143","47,885",0,"48,224","47,439","48,661","51,563","57,065","56,111","59,444",
5041,5041,Zip Code,"64,500","68,182","66,875",0,"64,286","62,500","53,676","60,000","63,125","63,068","57,639",
5042,5042,Zip Code,"42,647","43,864","44,500",0,"43,915","43,333","55,085","58,491","54,948","56,098","54,348",
5043,5043,Zip Code,"58,478","57,568","58,974",0,"60,085","61,184","67,370","79,386","74,275","81,395","73,884",
5045,5045,Zip Code,"50,101","51,224","51,818",0,"51,330","51,967","56,189","66,134","66,506","64,365","65,190",
5046,5046,Zip Code,"39,063","40,948","41,613",0,"41,015","40,826","41,641","41,694","45,206","48,354","54,211",
5048,5048,Zip Code,"57,667","58,133","61,475",0,"59,423","59,442","56,108","59,393","62,888","65,733","63,265",
5051,5051,Zip Code,"30,682","32,760","32,917",0,"34,539","34,934","45,213","52,647","49,637","45,037","45,855",
5052,5052,Zip Code,"56,071","56,154","61,429",0,"57,353","59,643","48,897","59,375","63,393","63,306","65,074",
5053,5053,Zip Code,"62,885","66,136","68,824",0,"63,816","63,889","58,654","63,393","71,154","67,708","87,500",
5055,5055,Zip Code,"79,227","81,579","84,552",0,"82,328","82,468","69,521","69,936","84,969","94,176","93,781",
5056,5056,Zip Code,"54,167","53,824","55,667",0,"51,894","52,143","52,679","54,044","59,483","57,143","55,707",
5058,5058,Zip Code,"56,250","57,188","57,667",0,"57,813","56,481","63,393","70,192","66,250","69,196","75,000",
5059,5059,Zip Code,0,0,0,0,0,0,0,0,0,0,0,
5060,5060,Zip Code,"44,023","46,283","46,522",0,"45,115","44,762","42,949","47,397","47,786","47,730","49,075",
5061,5061,Zip Code,"62,878","67,139","66,951",0,"61,583","61,378","53,241","58,761","61,513","58,957","59,529",
5062,5062,Zip Code,"57,581","56,515","60,987",0,"57,971","57,904","59,459","62,500","66,360","60,648","66,106",
5065,5065,Zip Code,"48,816","50,833","51,522",0,"49,741","50,263","47,857","49,406","62,344","68,382","67,470",
5067,5067,Zip Code,"63,125","64,500","66,875",0,"62,500","64,583","57,353","65,789","70,313","66,912","81,731",
5068,5068,Zip Code,"37,850","37,981","38,894",0,"38,567","38,764","42,303","42,792","48,252","46,809","48,553",
5069,5069,Zip Code,"46,000","47,308","49,048",0,"48,295","48,385","53,378","57,974","54,957","52,500","51,940",
5070,5070,Zip Code,"55,000","54,722","55,556",0,"56,081","56,597","53,571","60,357","65,000","67,949","63,306",
5071,5071,Zip Code,"55,625","54,706","56,765",0,"61,458","61,742","71,371","73,370","86,719","88,281","77,941",
5072,5072,Zip Code,"55,000","57,500","56,731",0,"57,112","57,460","53,906","61,058","64,183","67,944","64,031",
5073,5073,Zip Code,"55,000","67,500","52,500",0,"62,500","75,000","62,500","75,000","62,500","62,500","66,667",
5075,5075,Zip Code,"58,667","59,783","61,197",0,"62,045","62,412","66,373","72,536","67,632","74,547","81,111",
5076,5076,Zip Code,0,0,"48,125",0,"48,466","47,551","43,813","50,992","56,027","52,696","60,156",
5077,5077,Zip Code,"47,188","48,229","50,323",0,"49,309","49,620","51,891","55,500","60,909","64,415","63,526",
5079,5079,Zip Code,"42,708","42,315","43,021",0,"43,864","43,873","46,530","44,613","47,283","48,909","60,029",
5081,5081,Zip Code,"34,831","40,417","39,625",0,"42,606","42,500","46,786","52,500","49,612","45,313","45,821",
5083,5083,Zip Code,"45,417","47,500","45,417",0,"46,429","45,357","50,000","53,289","55,114","52,976","56,250",
5084,5084,Zip Code,"64,091","64,500","67,500",0,"66,176","64,167","56,250","60,227","70,000","67,500","84,722",
5086,5086,Zip Code,"45,071","46,319","49,000",0,"47,782","48,100","47,311","53,125","58,676","54,647","61,678",
5089,5089,Zip Code,"43,151","44,913","45,769",0,"46,811","47,371","46,259","55,099","50,913","50,677","49,683",
5091,5091,Zip Code,"57,254","57,539","59,895",0,"61,926","62,099","64,281","67,311","73,227","77,406","74,843",
5101,5101,Zip Code,"39,913","39,484","39,944",0,"39,424","39,051","37,106","44,836","43,796","38,704","37,351",
5141,5141,Zip Code,0,0,0,0,"51,563","50,000","54,688","56,250","62,500","55,000","48,333",
5142,5142,Zip Code,"44,130","45,952","48,553",0,"46,140","46,250","44,300","47,917","54,787","58,333","58,125",
5143,5143,Zip Code,"46,481","47,680","49,416",0,"46,657","46,833","43,986","47,193","52,358","51,322","52,450",
5146,5146,Zip Code,"51,029","51,125","52,436",0,"50,000","50,812","48,050","48,966","49,722","48,729","58,019",
5148,5148,Zip Code,"56,250","57,422","59,310",0,"53,853","54,044","48,963","52,752","51,364","57,126","58,295",
5149,5149,Zip Code,"46,232","47,754","49,545",0,"46,318","46,657","43,515","45,722","47,225","44,086","49,416",
5150,5150,Zip Code,"50,116","50,472","52,159",0,"48,576","48,519","40,048","42,361","48,050","47,750","43,571",
5151,5151,Zip Code,"52,048","52,692","54,483",0,"54,873","54,660","48,250","58,052","58,813","57,906","51,905",
5152,5152,Zip Code,"62,143","63,214","69,643",0,"58,333","55,882","52,841","48,214","52,381","64,167","71,250",
5153,5153,Zip Code,"44,750","46,765","49,861",0,"47,539","47,787","45,938","48,929","55,871","55,508","58,077",
5154,5154,Zip Code,"47,206","49,375","51,333",0,"51,339","50,758","50,000","56,522","60,227","64,583","46,750",
5155,5155,Zip Code,"54,271","55,377","56,333",0,"52,263","52,282","48,699","57,190","53,571","55,000","55,833",
5156,5156,Zip Code,"39,331","40,214","41,667",0,"40,856","41,129","39,959","48,035","49,536","49,114","48,383",
5158,5158,Zip Code,"54,375","54,844","55,161",0,"51,596","51,630","48,585","59,770","61,806","52,083","47,632",
5161,5161,Zip Code,"52,241","53,529","57,833",0,"53,864","53,989","52,035","49,250","50,543","49,063","58,163",
5201,5201,Zip Code,"38,737","40,685","41,243",0,"39,224","39,167","41,653","42,897","47,440","44,973","44,584",
5250,5250,Zip Code,"49,494","48,896","51,791",0,"48,354","47,862","51,981","57,715","58,902","60,596","59,893",
5251,5251,Zip Code,"66,328","67,623","70,678",0,"65,572","64,693","75,463","63,452","73,214","78,125","75,667",
5252,5252,Zip Code,"43,214","45,500","48,125",0,"45,200","46,250","59,375","63,782","64,865","65,000","56,579",
5253,5253,Zip Code,"65,481","67,500","70,625",0,"63,750","64,750","50,255","49,813","56,250","70,739","78,438",
5255,5255,Zip Code,"57,169","59,392","62,201",0,"58,782","58,222","51,961","48,971","48,789","47,958","47,092",
5257,5257,Zip Code,"45,257","45,667","48,750",0,"44,519","43,804","47,336","47,922","48,975","53,654","58,787",
5260,5260,Zip Code,"52,222","53,824","55,294",0,"52,273","52,143","50,321","62,838","65,132","63,603","64,919",
5261,5261,Zip Code,"44,857","45,794","47,719",0,"44,977","44,509","50,280","59,128","65,070","60,082","65,323",
5262,5262,Zip Code,"54,957","56,154","56,474",0,"54,146","53,529","54,096","55,244","54,534","61,419","64,408",
5301,5301,Zip Code,"40,465","41,368","41,908",0,"41,110","41,282","41,000","50,280","54,131","53,544","53,794",
5340,5340,Zip Code,"74,118","77,250","80,612",0,"68,371","68,966","58,384","57,120","71,233","73,214","62,931",
5341,5341,Zip Code,"52,353","52,941","54,474",0,"51,220","50,000","49,100","63,438","57,917","52,778","55,833",
5342,5342,Zip Code,"44,405","47,614","47,841",0,"45,441","45,678","54,808","58,396","58,686","56,250","54,095",
5343,5343,Zip Code,"40,132","39,688","39,722",0,"43,068","42,703","45,221","54,234","58,742","50,787","53,853",
5345,5345,Zip Code,"49,728","49,318","50,473",0,"50,543","50,229","55,346","61,888","57,993","58,629","52,661",
5346,5346,Zip Code,"50,143","50,556","51,602",0,"48,600","48,679","49,736","62,473","63,807","62,660","61,244",
5350,5350,Zip Code,"44,688","44,432","47,083",0,"47,250","46,077","38,616","47,273","48,235","41,310","47,092",
5351,5351,Zip Code,"52,308","54,286","55,714",0,"53,500","53,409","45,403","62,109","61,111","63,571","63,542",
5352,5352,Zip Code,"58,095","62,105","63,421",0,"59,157","58,523","56,338","62,500","58,532","61,706","67,500",
5353,5353,Zip Code,"45,625","46,694","47,969",0,"46,129","46,018","46,475","58,912","54,342","52,241","54,464",
5354,5354,Zip Code,"60,000","60,965","61,514",0,"60,596","60,899","55,452","67,647","64,706","63,263","68,577",
5355,5355,Zip Code,"39,600","38,026","39,875",0,"42,393","41,705","38,941","44,569","44,265","41,118","41,346",
5356,5356,Zip Code,"51,667","51,636","53,644",0,"49,423","49,754","44,058","43,538","40,048","34,925","34,412",
5358,5358,Zip Code,"44,545","45,000","45,000",0,"41,389","40,114","33,065","40,000","46,739","50,000","55,435",
5359,5359,Zip Code,"47,717","49,306","50,000",0,"49,362","49,125","46,902","52,174","51,596","50,000","58,413",
5360,5360,Zip Code,"43,056","43,182","42,955",0,"46,667","47,132","64,844","68,750","49,357","44,844","48,929",
5361,5361,Zip Code,"51,061","49,605","50,833",0,"49,063","49,423","52,335","52,669","51,833","54,228","53,488",
5362,5362,Zip Code,"56,786","57,500","58,214",0,"58,871","58,871","46,389","64,352","54,464","61,328","56,667",
5363,5363,Zip Code,"42,948","43,674","44,669",0,"43,597","43,571","46,955","59,267","61,638","64,983","66,984",
5401,5401,Zip Code,"35,984","35,796","37,169",0,"35,867","36,181","31,475","40,114","40,227","38,299","40,646",
5403,5403,Zip Code,"60,531","59,595","61,618",0,"61,540","62,129","63,922","70,906","71,407","71,249","73,195",
5404,5404,Zip Code,"33,688","33,061","34,000",0,"35,448","35,469","42,068","47,716","50,090","47,365","48,672",
5405,5405,Zip Code,0,0,0,0,"31,000","45,000","30,000","50,000","36,765","41,346","58,594",
5408,5408,Zip Code,"49,765","48,998","48,815",0,"50,453","50,476","51,845","55,792","63,712","68,269","65,669",
5440,5440,Zip Code,"42,461","42,243","43,770",0,"43,735","43,946","45,734","47,365","55,833","57,708","60,142",
5441,5441,Zip Code,"45,962","50,952","48,750",0,"49,722","49,712","56,579","66,346","72,115","65,441","62,813",
5442,5442,Zip Code,"55,500","54,545","56,000",0,"50,694","52,439","48,438","51,488","51,488","55,655","62,500",
5443,5443,Zip Code,"55,000","55,816","57,032",0,"55,259","55,230","53,339","62,219","63,546","64,269","62,150",
5444,5444,Zip Code,"56,034","59,091","61,136",0,"59,551","59,722","64,988","72,152","69,886","66,761","70,112",
5445,5445,Zip Code,"74,492","73,640","74,389",0,"78,384","78,466","89,795","84,703","95,249","106,179","99,734",
5446,5446,Zip Code,"60,685","59,806","62,399",0,"61,553","61,475","61,751","69,970","68,071","73,206","71,211",
5447,5447,Zip Code,"42,500","42,500","44,167",0,"41,429","44,808","55,833","65,179","60,417","65,833","59,167",
5448,5448,Zip Code,"52,436","55,476","56,633",0,"55,297","55,165","58,226","68,409","75,581","72,775","74,085",
5450,5450,Zip Code,"43,849","45,329","45,917",0,"45,590","45,324","48,046","59,495","56,708","56,953","57,988",
5452,5452,Zip Code,"70,388","70,314","72,197",0,"70,531","70,297","70,958","78,546","78,808","79,654","75,104",
5454,5454,Zip Code,"65,703","69,991","70,222",0,"67,739","67,371","68,516","78,178","77,832","79,557","81,250",
5455,5455,Zip Code,"54,074","56,912","56,806",0,"56,683","56,362","55,357","63,500","72,304","73,248","76,017",
5456,5456,Zip Code,"67,279","66,964","67,948",0,"65,020","65,226","58,212","62,405","64,566","63,738","63,073",
5457,5457,Zip Code,"50,635","52,328","53,929",0,"52,500","51,678","49,864","62,834","61,797","60,475","59,425",
5458,5458,Zip Code,"57,112","58,534","58,673",0,"58,740","59,037","64,901","73,864","72,554","64,514","68,596",
5459,5459,Zip Code,"54,231","55,941","57,150",0,"54,167","54,375","47,593","60,829","60,197","55,398","50,684",
5461,5461,Zip Code,"59,678","59,234","60,000",0,"63,425","63,688","75,077","76,305","72,149","69,493","70,380",
5462,5462,Zip Code,"60,065","58,765","60,978",0,"60,577","60,468","64,624","72,984","80,117","72,892","76,978",
5463,5463,Zip Code,"41,750","43,250","44,808",0,"45,385","46,250","55,444","66,667","51,453","53,542","60,345",
5464,5464,Zip Code,"53,148","55,260","57,688",0,"56,276","56,830","60,379","62,903","62,451","58,239","60,068",
5465,5465,Zip Code,"75,581","75,359","78,034",0,"76,822","76,725","82,232","90,125","93,264","99,280","95,238",
5468,5468,Zip Code,"60,045","60,146","61,886",0,"62,694","62,548","63,869","73,853","80,664","79,221","71,439",
5471,5471,Zip Code,"41,304","43,125","42,841",0,"42,143","41,458","40,273","47,938","46,739","37,955","54,412",
5472,5472,Zip Code,"59,148","60,057","61,713",0,"61,526","61,354","58,546","70,525","71,329","70,100","74,905",
5473,5473,Zip Code,"67,120","66,513","68,354",0,"66,028","65,551","62,598","68,269","68,103","69,048","69,801",
5474,5474,Zip Code,"52,059","51,806","52,879",0,"53,481","54,710","64,414","73,692","72,845","77,778","72,840",
5476,5476,Zip Code,"34,454","36,220","36,080",0,"35,269","34,864","38,000","43,686","44,631","43,385","48,157",
5477,5477,Zip Code,"71,322","71,663","73,729",0,"70,416","70,509","73,280","76,812","73,449","78,938","77,634",
5478,5478,Zip Code,"49,265","53,273","53,193",0,"50,409","50,760","56,037","65,634","59,715","60,607","59,638",
5482,5482,Zip Code,"80,357","79,874","82,696",0,"82,070","82,174","87,310","86,911","94,723","99,474","98,558",
5483,5483,Zip Code,"50,855","53,929","54,203",0,"50,882","51,228","53,318","64,312","64,650","66,608","64,450",
5486,5486,Zip Code,"59,929","61,154","62,568",0,"64,130","64,135","66,642","67,339","68,692","68,630","78,587",
5487,5487,Zip Code,"55,000","55,625","57,438",0,"57,716","58,182","55,974","63,167","67,974","67,946","70,940",
5488,5488,Zip Code,"48,601","51,699","51,742",0,"50,036","49,468","48,873","62,150","59,622","55,928","58,576",
5489,5489,Zip Code,"78,500","77,821","80,341",0,"78,622","79,624","87,605","87,926","90,061","93,026","87,702",
5491,5491,Zip Code,"54,286","55,826","57,512",0,"56,033","56,172","53,894","59,095","61,806","62,056","63,371",
5492,5492,Zip Code,"52,558","54,091","55,500",0,"51,630","53,082","50,275","52,344","51,786","56,029","61,667",
5494,5494,Zip Code,"76,196","75,207","78,333",0,"76,801","76,897","84,434","93,866","90,061","85,699","99,747",
5495,5495,Zip Code,"71,552","71,220","72,539",0,"70,991","71,156","73,590","77,700","73,278","76,413","79,052",
5602,5602,Zip Code,"48,612","50,927","51,631",0,"50,801","50,706","56,125","63,538","65,237","65,491","62,854",
5640,5640,Zip Code,"55,385","57,273","59,500",0,"57,813","57,386","61,184","62,500","65,789","67,361","63,043",
5641,5641,Zip Code,"43,264","44,018","44,817",0,"45,076","45,527","49,029","56,674","54,139","51,022","53,487",
5647,5647,Zip Code,"52,750","53,846","56,757",0,"54,032","54,048","46,413","49,595","48,421","44,426","46,250",
5648,5648,Zip Code,"55,385","55,789","59,688",0,"57,849","59,694","61,111","62,171","67,905","69,375","62,234",
5649,5649,Zip Code,"51,154","51,250","50,517",0,"53,767","54,514","59,833","66,810","70,833","64,286","67,892",
5650,5650,Zip Code,"50,930","50,233","51,625",0,"50,590","50,953","56,760","53,956","60,103","64,773","68,194",
5651,5651,Zip Code,"53,214","53,806","55,227",0,"55,519","55,137","56,352","66,460","64,407","57,156","67,898",
5652,5652,Zip Code,"44,333","45,568","47,833",0,"43,365","43,390","49,619","50,176","47,910","46,691","51,056",
5653,5653,Zip Code,"43,750","45,179","48,000",0,"42,714","42,979","49,302","50,962","47,833","46,480","50,245",
5654,5654,Zip Code,"42,547","46,768","47,267",0,"47,427","47,363","50,777","61,029","53,991","53,728","62,574",
5655,5655,Zip Code,"50,288","52,600","54,556",0,"51,276","51,743","51,099","47,983","52,069","44,746","43,777",
5656,5656,Zip Code,"35,959","38,378","38,646",0,"36,118","36,029","31,250","33,616","38,000","32,674","36,848",
5658,5658,Zip Code,"50,455","51,462","52,308",0,"50,610","50,893","57,836","59,205","58,854","50,223","56,591",
5660,5660,Zip Code,"59,133","61,269","63,071",0,"59,217","58,838","63,929","70,865","70,863","77,800","80,123",
5661,5661,Zip Code,"40,176","42,026","42,724",0,"44,126","44,557","57,448","53,384","52,436","49,916","47,574",
5663,5663,Zip Code,"52,654","53,889","55,530",0,"53,686","53,964","57,475","63,544","67,341","70,038","75,581",
5666,5666,Zip Code,"52,500","51,250","56,250",0,"54,167","54,688","64,583","68,750","68,750","59,375","71,875",
5667,5667,Zip Code,"48,674","49,960","52,277",0,"50,930","51,245","56,033","57,866","57,820","58,523","64,718",
5669,5669,Zip Code,"54,231","57,200","57,955",0,"53,000","53,214","42,703","40,597","40,132","45,179","48,971",
5672,5672,Zip Code,"64,176","66,087","67,336",0,"60,840","61,990","62,338","61,230","67,262","62,371","63,525",
5673,5673,Zip Code,"59,810","60,146","61,058",0,"58,665","59,375","67,463","68,840","72,321","82,230","85,014",
5674,5674,Zip Code,"55,440","57,093","58,438",0,"56,972","56,987","68,196","72,603","68,082","62,061","66,774",
5675,5675,Zip Code,"51,455","53,462","53,654",0,"54,205","53,656","56,250","58,829","62,598","55,556","60,754",
5676,5676,Zip Code,"50,618","51,968","54,928",0,"53,215","54,047","58,467","63,544","67,722","63,288","67,446",
5677,5677,Zip Code,"68,946","71,700","71,058",0,"71,489","70,904","64,752","70,322","78,285","70,455","74,572",
5679,5679,Zip Code,"46,268","45,077","45,858",0,"46,414","46,713","51,717","55,486","57,224","52,511","56,227",
5680,5680,Zip Code,"44,484","46,582","47,843",0,"47,168","47,542","48,608","52,523","47,730","53,894","59,530",
5681,5681,Zip Code,"40,625","40,417","42,917",0,"42,500","42,813","47,143","41,522","54,375","72,222","68,981",
5682,5682,Zip Code,"53,077","55,513","56,585",0,"53,906","53,571","62,762","69,417","69,811","66,626","61,510",
5701,5701,Zip Code,"38,500","39,494","39,813",0,"39,378","39,618","41,322","44,188","45,356","46,434","45,027",
5730,5730,Zip Code,"50,833","52,222","52,917",0,"50,368","50,735","57,422","53,704","55,078","66,429","57,955",
5732,5732,Zip Code,"52,308","53,021","53,400",0,"48,717","48,962","46,094","56,888","56,713","58,712","58,627",
5733,5733,Zip Code,"43,807","43,699","44,736",0,"42,768","42,788","45,432","52,257","56,105","56,844","58,551",
5734,5734,Zip Code,"55,816","56,538","58,727",0,"57,724","57,500","57,227","62,942","63,101","70,245","71,307",
5735,5735,Zip Code,"44,901","46,794","47,143",0,"42,981","43,308","43,418","42,270","46,662","55,721","58,547",
5736,5736,Zip Code,"57,813","57,500","60,577",0,"55,000","55,921","57,292","57,386","56,863","56,111","60,372",
5737,5737,Zip Code,"54,444","56,452","57,778",0,"58,333","58,266","65,885","75,000","67,453","67,157","62,963",
5738,5738,Zip Code,"58,514","59,737","61,125",0,"56,713","56,368","59,221","67,034","73,034","78,255","75,000",
5739,5739,Zip Code,"45,571","45,724","47,039",0,"45,895","45,625","59,643","57,018","56,405","60,878","58,453",
5742,5742,Zip Code,"55,135","56,316","57,568",0,"57,730","57,500","54,873","55,754","52,750","55,793","53,049",
5743,5743,Zip Code,"42,944","44,696","46,111",0,"43,090","43,322","44,223","50,986","50,172","49,713","51,816",
5744,5744,Zip Code,"43,864","43,750","44,500",0,"44,818","45,000","48,019","51,078","57,992","53,084","54,464",
5747,5747,Zip Code,"41,250","40,714","40,357",0,"40,870","40,938","39,500","44,500","51,852","45,588","53,000",
5748,5748,Zip Code,"39,375","40,313","39,545",0,"40,100","39,875","40,217","46,000","52,404","47,656","54,808",
5751,5751,Zip Code,"53,000","54,516","54,821",0,"53,765","53,472","62,981","58,929","60,081","61,775","57,072",
5753,5753,Zip Code,"46,881","47,085","47,595",0,"46,925","46,679","47,619","57,036","57,607","61,077","62,722",
5757,5757,Zip Code,"42,938","42,647","42,357",0,"45,055","44,783","47,955","47,422","45,946","47,823","56,114",
5758,5758,Zip Code,"51,136","52,821","52,738",0,"49,873","50,625","56,818","52,734","55,333","65,813","59,063",
5759,5759,Zip Code,"50,433","50,504","52,568",0,"50,660","50,725","56,466","61,174","62,441","57,886","56,845",
5760,5760,Zip Code,"50,417","50,617","52,761",0,"52,397","52,597","49,013","51,011","51,596","58,489","62,836",
5761,5761,Zip Code,"47,750","49,231","50,114",0,"47,209","47,363","54,321","54,798","52,351","54,447","55,978",
5762,5762,Zip Code,"53,333","54,600","55,278",0,"54,637","55,208","62,234","62,500","66,755","59,856","69,583",
5763,5763,Zip Code,"49,276","50,350","51,854",0,"52,336","52,669","60,854","62,869","67,805","62,606","60,731",
5764,5764,Zip Code,"38,766","39,494","39,910",0,"40,184","40,616","45,900","45,230","46,753","45,076","46,019",
5765,5765,Zip Code,"49,130","50,987","51,923",0,"50,000","50,309","52,021","58,465","50,000","49,214","52,993",
5766,5766,Zip Code,"46,111","45,000","45,556",0,"46,016","45,714","47,021","53,814","58,333","58,500","63,867",
5767,5767,Zip Code,"42,798","43,690","45,732",0,"44,067","44,283","43,654","50,147","48,859","47,651","50,969",
5769,5769,Zip Code,"46,100","46,111","46,964",0,"47,636","47,225","49,738","54,514","54,253","54,599","60,514",
5770,5770,Zip Code,"47,717","48,696","49,327",0,"48,879","49,052","54,089","63,988","62,628","64,953","69,428",
5772,5772,Zip Code,"42,353","44,167","45,500",0,"44,737","44,961","44,304","45,855","54,573","52,941","55,063",
5773,5773,Zip Code,"48,654","50,261","50,746",0,"48,973","49,234","53,865","59,549","58,533","52,083","51,836",
5774,5774,Zip Code,"39,348","40,217","40,476",0,"41,473","40,962","45,406","48,487","43,972","46,341","46,773",
5775,5775,Zip Code,"45,577","46,875","48,333",0,"45,125","45,855","46,591","48,409","43,641","38,333","45,465",
5776,5776,Zip Code,"46,875","50,526","50,806",0,"46,250","45,227","40,690","45,313","49,545","53,409","54,630",
5777,5777,Zip Code,"48,333","48,391","49,219",0,"46,078","46,329","47,708","53,545","56,998","51,983","53,531",
5778,5778,Zip Code,"43,947","51,250","53,600",0,"52,083","52,679","53,770","66,096","62,695","66,154","73,707",
5819,5819,Zip Code,"38,471","40,083","40,476",0,"38,227","38,410","39,938","42,030","44,456","45,494","45,748",
5820,5820,Zip Code,"37,159","38,235","38,594",0,"39,138","39,929","31,806","33,333","38,000","45,781","44,375",
5821,5821,Zip Code,"43,611","45,956","46,641",0,"45,727","45,000","55,225","62,950","59,405","64,318","65,067",
5822,5822,Zip Code,"35,556","36,680","36,192",0,"36,043","36,082","38,628","47,169","45,104","44,828","40,400",
5824,5824,Zip Code,"40,946","41,944","42,794",0,"42,418","42,071","40,222","46,786","43,704","42,315","45,066",
5825,5825,Zip Code,"40,000","41,071","39,375",0,"42,917","41,375","40,357","56,250","55,000","41,000","47,857",
5826,5826,Zip Code,"43,235","43,816","44,559",0,"44,615","44,457","37,177","38,438","50,962","52,083","52,616",
5827,5827,Zip Code,"42,143","42,500","43,056",0,"43,182","43,400","35,776","37,019","48,750","50,000","50,000",
5828,5828,Zip Code,"51,630","53,804","54,943",0,"51,878","51,758","49,595","52,527","54,905","54,085","58,030",
5829,5829,Zip Code,"37,898","41,563","41,750",0,"39,424","38,553","40,324","48,327","43,741","47,464","46,602",
5830,5830,Zip Code,"36,801","39,286","38,664",0,"37,741","37,653","39,728","42,806","46,985","54,876","50,195",
5832,5832,Zip Code,"45,972","47,375","48,056",0,"46,974","46,734","45,345","57,813","57,000","53,500","58,173",
5833,5833,Zip Code,"32,500","33,750","32,500",0,"30,000","32,500","33,000","39,821","37,500","38,750","44,167",
5836,5836,Zip Code,"45,000","46,731","47,400",0,"43,116","43,415","40,799","47,453","49,221","52,926","47,188",
5837,5837,Zip Code,"35,357","34,038","34,615",0,"34,423","34,815","41,532","48,000","45,645","44,569","46,855",
5839,5839,Zip Code,"43,846","45,870","46,136",0,"43,885","43,768","44,025","55,488","51,580","54,291","48,472",
5841,5841,Zip Code,"44,821","47,188","48,333",0,"46,371","45,682","40,735","48,977","45,313","48,636","58,854",
5842,5842,Zip Code,"43,611","44,464","45,227",0,"44,000","43,198","39,535","49,085","45,893","47,439","55,637",
5843,5843,Zip Code,"42,411","44,510","45,082",0,"41,062","41,046","41,466","49,103","50,222","49,342","45,123",
5845,5845,Zip Code,"45,000","45,093","44,773",0,"44,185","44,096","41,083","41,452","47,083","48,734","42,875",
5846,5846,Zip Code,"30,647","31,767","32,188",0,"30,370","30,265","30,328","30,662","33,000","31,263","32,586",
5847,5847,Zip Code,"33,583","34,537","35,417",0,"34,667","35,317","44,836","45,035","44,457","51,087","51,563",
5850,5850,Zip Code,"30,833","32,500","32,917",0,"32,333","31,667","38,333","45,000","38,462","40,000","37,386",
